	Contig_name	Sample	Contig_length	ARG	Gene	Gene2	Fam	identity	coverage	start	end	Country	Technology	kraken2023	kaiju_nr_euk	kaiju_refseq	Diamond_nr	Class	Tax	Diamond_nr_genes	Integron	Platon_ID	Length	Coverage	X._ORFs	RDS	Circular	Inc_Type.s.	X._Replication	X._Mobilization	X._OriT	X._Conjugation	X._AMRs	X._rRNAs	X._Plasmid_Hits	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	Surface
2464	DD4_spa_n_9a849590-fd54-4d5a-9fbd-d28b8c47c487	DD4_spa_n	6218	erm(Q)_1_L22689	erm(Q)	erm(Q)	Macrolide, Lincosamide, Streptogramin B	98.089	101.421.188.630.491	1790	2573	Spain	nanopore	Clostridium lentum 	Eubacteriales	Bacillota	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Clostridiaceae;g_Clostridium;n_unclassified Clostridium;s_[Clostridium] sp."	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Clostridiaceae;g_Clostridium;n_unclassified Clostridium;s_[Clostridium] sp."	s	Genes: 14	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2465	DD4_spa_n_9e568af0-947c-4748-b6ad-167787ac1ada	DD4_spa_n	3396	ant(6)-Ia_2_KF421157	ant(6)-Ia	ant(6)-Ia	Aminoglycoside	93.548	100.462.962.962.963	2265	3116	Spain	nanopore	Peptoniphilus faecalis 	Staphylococcus aureus	Bacillota			NA	Genes: 5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2466	DD4_spa_n_9f53acac-3531-48bf-ae5f-1e8eb4c5efd0	DD4_spa_n	3744	mph(E)_1_DQ839391	mph(E)	mph(E)	Macrolide	99.887	100	295	1178	Spain	nanopore	Acinetobacter towneri 	Gammaproteobacteria	Pseudomonadota	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2467	DD4_spa_n_a2786078-effd-4b1a-9167-7cfcc6172e86	DD4_spa_n	2468	tet(L)_2_M29725	tet(L)	tet(L)	Tetracycline	95.396	100.944.081.336.238	440	1817	Spain	nanopore	Streptococcus plurextorum DSM 22810 	Streptococcus agalactiae	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2468	DD4_spa_n_a31766d9-b3ec-4923-afa9-be1a192231f5	DD4_spa_n	737	lnu(G)_1_KX470419	lnu(G)	lnu(G)	Lincosamide	96.39	930.348.258.706.468	1	737	Spain	nanopore	Bacilli 	Bacteria	Bacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	f	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2469	DD4_spa_n_accaf7e4-b717-529b-92e2-a77cdb0b94fa	DD4_spa_n	3255	aph(3'')-Ib_2_AF024602	aph(3'')-Ib	aph(3'')-Ib	Aminoglycoside	96.798	100.995.024.875.622	2429	3233	Spain	nanopore	Hyphomicrobiales 	Bacteria	Gammaproteobacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2470	DD4_spa_n_b1e7629c-168c-4781-a42d-ddc65c427d85	DD4_spa_n	2034	aadD_1_AF181950	aadD	aadD	Aminoglycoside	95.876	10.064.850.843.061	491	1254	Spain	nanopore	Arcobacter porcinus 	Enterococcus faecalis	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2471	DD4_spa_n_b60cf252-4669-4c12-8ca3-92e62e8cf0ed	DD4_spa_n	3773	tet(L)_2_M29725	tet(L)	tet(L)	Tetracycline	98.554	100.435.729.847.495	464	1845	Spain	nanopore	Streptococcus plurextorum DSM 22810 	Bacteria	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2472	DD4_spa_n_b60cf252-4669-4c12-8ca3-92e62e8cf0ed	DD4_spa_n	3773	tet(O/W/32/O)_2_FM164392	tet(O/W/32/O)	tet(O/W/32/O)	Tetracycline	96.844	841.666.666.666.667	2175	3766	Spain	nanopore	Streptococcus plurextorum DSM 22810 	Bacteria	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2473	DD4_spa_n_b6f0a36e-362c-40e2-a72b-6509c14bcac4	DD4_spa_n	8026	ant(6)-Ia_3_KF864551	ant(6)-Ia	ant(6)-Ia	Aminoglycoside	96.659	100.115.340.253.749	4983	5844	Spain	nanopore	Alteribacter natronophilus 	Bacteria	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2474	DD4_spa_n_b7b61199-c276-4032-ab64-629e2c714368	DD4_spa_n	3360	ant(6)-Ia_1_AF330699	ant(6)-Ia	ant(6)-Ia	Aminoglycoside	97.917	1.003.300.330.033	2010	2918	Spain	nanopore	Globicatella sulfidifaciens DSM 15739 	Bacteria	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2475	DD4_spa_n_c4ceff71-3d2f-425b-9807-6595df34e567	DD4_spa_n	11945	tet(W)_5_AJ427422	tet(W)	tet(W)	Tetracycline	96.114	100.520.833.333.333	2842	4761	Spain	nanopore	Blautia glucerasea 	Bacteria	Terrabacteria group	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	p	Genes: 14	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2476	DD4_spa_n_c4dcb7f7-a651-43f7-98fc-507605574ad9	DD4_spa_n	1809	Cfr(E)_1_NG_070225	cfr(E)	cfr(E)	Amphenicol	97.212	10.048.309.178.744	734	1763	Spain	nanopore	Ruminococcus difficilis 	Bacillota	Clostridioides difficile	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Peptostreptococcaceae;g_Clostridioides;s_Clostridioides difficile"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Peptostreptococcaceae;g_Clostridioides;s_Clostridioides difficile"	s	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2477	DD4_spa_n_c5434372-f595-4298-8f27-f0037ee1f952	DD4_spa_n	1522	blaOXA-547_1_KY684124	blaOXA-547	blaOXA-48 like	Beta-lactam	93.119	855.889.724.310.777	1	668	Spain	nanopore	Shewanella xiamenensis 	Shewanella	Shewanella	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2478	DD4_spa_n_c6ad0da1-986d-457d-8764-d805927b3ba2	DD4_spa_n	1941	ampH_2_HQ586946	ampH	ampH	Beta-lactam	97.233	100	732	1525	Spain	nanopore	Aeromonas hydrophila 	Aeromonas	Aeromonas	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	g	Genes: 3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2479	DD4_spa_n_c7c70e79-2850-4ab1-a9f0-228a8c7a9eea	DD4_spa_n	14057	blaAER-1_1_U14748	blaAER-1	blaAER-1	Beta-lactam	92.299	100.765.027.322.404	9404	10320	Spain	nanopore	Snodgrassella alvi wkB2 	Escherichia coli	Bacteria	"k_Bacteria;p_Pseudomonadota"	"k_Bacteria;p_Pseudomonadota"	p	Genes: 17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2480	DD4_spa_n_c7c70e79-2850-4ab1-a9f0-228a8c7a9eea	DD4_spa_n	14057	tet(C)_3_AF055345	tet(C)	tet(C)	Tetracycline	96.583	100.755.667.506.297	5541	6728	Spain	nanopore	Snodgrassella alvi wkB2 	Escherichia coli	Bacteria	"k_Bacteria;p_Pseudomonadota"	"k_Bacteria;p_Pseudomonadota"	p	Genes: 17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2481	DD4_spa_n_c9a82c9f-d7ab-423a-8f05-aa3e1ea70692	DD4_spa_n	5029	tet(Q)_3_U73497	tet(Q)	tet(Q)	Tetracycline	94.254	100.966.921.119.593	339	2298	Spain	nanopore	Hallella faecis 	Bacteria		"k_Bacteria;n_FCB group;n_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales"	"k_Bacteria;n_FCB group;n_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales"	o	Genes: 9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2482	DD4_spa_n_d135b2d8-b4a1-4ad0-b318-c04226f4873f	DD4_spa_n	20176	tet(W)_1_DQ060146	tet(W)	tet(W)	Tetracycline	89.474	999.479.166.666.667	249	2084	Spain	nanopore	Gallibacter intestinalis 	uncultured bacterium Contig1625	Terrabacteria group	k_Bacteria	k_Bacteria	k	Genes: 24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2483	DD4_spa_n_d5d7a92b-70bb-4436-8197-2af11da5612e	DD4_spa_n	4371	tet(X)_2_M37699	tet(X)	tet(X) like	Tetracycline	98.031	100.085.689.802.913	3150	4304	Spain	nanopore	Bacteroides faecalis 	Bacteria	Bacteroidota	"k_Bacteria;n_FCB group;n_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium"	"k_Bacteria;n_FCB group;n_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium"	s	Genes: 10	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2484	DD4_spa_n_d9313951-a577-4db8-8891-41704a1e716b	DD4_spa_n	10477	ant(6)-Ib_1_FN594949	ant(6)-Ib	ant(6)-Ib	Aminoglycoside	97.232	101.048.951.048.951	648	1511	Spain	nanopore	Turicibacter sanguinis 	Turicibacter sanguinis	Turicibacter bilis	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Erysipelotrichia;o_Erysipelotrichales;f_Turicibacteraceae;g_Turicibacter"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Erysipelotrichia;o_Erysipelotrichales;f_Turicibacteraceae;g_Turicibacter"	g	Genes: 22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2485	DD4_spa_n_da1e65e6-6fcd-5467-a23f-e94fde2970e5	DD4_spa_n	5527	blaACI-1_1_AJ007350	blaACI-1	blaACI-1	Beta-lactam	88.59	912.280.701.754.386	2162	2917	Spain	nanopore	Veillonella seminalis 	Veillonella sp. CAG:933	Acidaminococcus intestini	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Negativicutes"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Negativicutes"	c	Genes: 8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2486	DD4_spa_n_db61daeb-c295-4d8c-b1b9-205e0df17aed	DD4_spa_n	22754	blaOXA-211_1_JN861779	blaOXA-211	blaOXA-211 like	Beta-lactam	98.789	100.121.212.121.212	6604	7427	Spain	nanopore	Acinetobacter johnsonii ANC 3681 	Acinetobacter	Acinetobacter johnsonii	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2487	DD4_spa_n_dc8969c4-ab18-403f-8246-ca7c658d1c18	DD4_spa_n	3704	ant(6)-Ia_2_KF421157	ant(6)-Ia	ant(6)-Ia	Aminoglycoside	94.312	101.736.111.111.111	2412	3282	Spain	nanopore	Streptococcus alactolyticus 	Staphylococcus aureus	Bacillota	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2488	DD4_spa_n_e2a5c814-ee0a-4961-bdcc-ba22852f4b83	DD4_spa_n	4119	ant(6)-Ia_1_AF330699	ant(6)-Ia	ant(6)-Ia	Aminoglycoside	97.688	951.595.159.515.952	1	857	Spain	nanopore	Sinanaerobacter chloroacetimidivorans 	Dorea sp. 5-2	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales"	o	Genes: 5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2489	DD4_spa_n_e2a5c814-ee0a-4961-bdcc-ba22852f4b83	DD4_spa_n	4119	aph(3')-III_1_M26832	aph(3')-III	aph(3')-III	Aminoglycoside	96.25	10.062.893.081.761	1481	2266	Spain	nanopore	Sinanaerobacter chloroacetimidivorans 	Dorea sp. 5-2	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales"	o	Genes: 5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2490	DD4_spa_n_e6221c1e-aae3-4d16-a03e-365a5e2d0b0f	DD4_spa_n	5532	ampH_1_AJ276031	ampH	ampH	Beta-lactam	97.243	100.377.358.490.566	980	1766	Spain	nanopore	Aeromonas hydrophila 	Aeromonas	Aeromonas hydrophila	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	g	Genes: 12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2491	DD4_spa_n_e74d017a-059f-4a37-a16c-c6b7ce2aba15	DD4_spa_n	8200	sul1_5_EU780013	sul1	sul1	Folate pathway antagonist	97.816	100.346.020.761.246	6167	7031	Spain	nanopore	Allochromatium humboldtianum 	Gammaproteobacteria	Enterobacterales	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	f	Genes: 15	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2492	DD4_spa_n_ee1dcf6b-bcb8-4ffd-ad78-40b468940b3e	DD4_spa_n	2244	lnu(C)_1_AY928180	lnu(C)	lnu(C)	Lincosamide	98.788	100	1512	2006	Spain	nanopore	Novosphingobium album 	Ligilactobacillus salivarius	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2493	DD4_spa_n_f137cd40-93cd-4854-a6b3-3aa362f6f45b_1	DD4_spa_n	3670	blaOXA-333_1_KF203107	blaOXA-333	blaOXA-211 like	Beta-lactam	99.152	100	229	1050	Spain	nanopore	Acinetobacter johnsonii ANC 3681 	Acinetobacter johnsonii	Acinetobacter johnsonii	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2494	DD4_spa_n_f180cfd0-753b-418b-8e6d-d76dbdf5fbf7	DD4_spa_n	5439	tet(40)_1_FJ158002	tet(40)	tet(40)	Tetracycline	94.963	100.819.000.819.001	2839	4042	Spain	nanopore	Blautia intestinalis 	Bacteria	Terrabacteria group	k_Bacteria	k_Bacteria	k	Genes: 7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2495	DD4_spa_n_f180cfd0-753b-418b-8e6d-d76dbdf5fbf7	DD4_spa_n	5439	tet(O)_1_M18896	tet(O)	tet(O)	Tetracycline	88.711	101.041.666.666.667	885	2788	Spain	nanopore	Blautia intestinalis 	Bacteria	Terrabacteria group	k_Bacteria	k_Bacteria	k	Genes: 7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2496	DD4_spa_n_f87ad279-836a-4466-9f16-1a698c7e76ad	DD4_spa_n	8839	aadA14_1_AJ884726	aadA14	aadA14	Aminoglycoside	80.82	961.832.061.068.702	6	757	Spain	nanopore	Moellerella wisconsensis 	Gammaproteobacteria	Gammaproteobacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 12	-	DD4_spa_n_f87ad279-836a-4466-9f16-1a698c7e76ad	8839	NA	16	-0.2	no	0	0	1	1	0	1	0	0	-	-	-	-	-	dirty drain
2497	DD4_spa_n_f87ad279-836a-4466-9f16-1a698c7e76ad	DD4_spa_n	8839	floR_2_AF118107	floR	floR	Amphenicol	96.793	100.082.304.526.749	2487	3695	Spain	nanopore	Moellerella wisconsensis 	Gammaproteobacteria	Gammaproteobacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 12	-	DD4_spa_n_f87ad279-836a-4466-9f16-1a698c7e76ad	8839	NA	16	-0.2	no	0	0	1	1	0	1	0	0	-	-	-	-	-	dirty drain
2498	DD4_spa_n_f9a1bb3c-1641-521b-b4bc-3bc110e06dc5	DD4_spa_n	2596	tet(L)_2_M29725	tet(L)	tet(L)	Tetracycline	96.248	100.653.594.771.242	611	1981	Spain	nanopore	Enterococcus columbae DSM 7374 = ATCC 51263 	Bacteria	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus faecalis"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus faecalis"	s	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2499	DD4_spa_n_fbdb59c4-4ac1-50a2-ad25-70bf89e69d7c	DD4_spa_n	1259	blaOXA-427_1_KX827604	blaOXA-427	blaOXA-427	Beta-lactam	86.944	905.660.377.358.491	1	712	Spain	nanopore	Aeromonas rivipollensis 	Aeromonas	Aeromonas	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	g	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2500	DD4_spa_n_fcdbadb4-2fea-4938-b322-e1101b36822d	DD4_spa_n	3841	lnu(B)_1_AJ238249	lnu(B)	lnu(B)	Lincosamide	86.081	101.865.671.641.791	2535	3317	Spain	nanopore	Streptococcus alactolyticus 	Streptococcus	Bacillota	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales"	o	Genes: 5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2501	DD4_spa_n_fe7d1fc6-0134-4d80-b220-600686c2bdcd	DD4_spa_n	10678	tetA(P)_2_L20800	tetA(P)	tetA(P)	Tetracycline	97.386	969.121.140.142.518	6707	7921	Spain	nanopore	Clostridium lentum 	Clostridium sp. CAG:221	Bacillota	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Clostridiaceae;g_Clostridium"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Clostridiaceae;g_Clostridium"	g	Genes: 23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2502	DD4_spa_n_ff47bf54-3eb4-481c-9e3b-4b04aea81f7d	DD4_spa_n	8556	aph(3')-III_1_M26832	aph(3')-III	aph(3')-III	Aminoglycoside	97.484	100	6741	7529	Spain	nanopore	Streptococcus alactolyticus 	Streptococcus alactolyticus	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
2503	DS1_ita_i_NODE_105304_length_999_cov_10.366525	DS1_ita_i	999	aadA5_1_AF137361	aadA5	aadA4/5	Aminoglycoside	99.747	100	12	800	Italy	illumina	Neomicrococcus aestuarii 	Microbacterium lindanitolerans	Bacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	f	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty surface
2504	DS1_ita_i_NODE_11_length_116172_cov_19.819983	DS1_ita_i	116172	mef(A)_1_AJ971089	mef(A)	mef(A)	Macrolide	92.099	997.536.945.812.808	106557	107771	Italy	illumina	Streptococcus suis BM407 	Streptococcus agalactiae	Streptococcus suis	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	g	Genes: 107	-	DS1_ita_i_NODE_11_length_116172_cov_19.819983	116172	NA	112	-7.1	no	0	0	1	0	3	3	0	0	-	-	-	-	-	dirty surface
2505	DS1_ita_i_NODE_11_length_116172_cov_19.819983	DS1_ita_i	116172	msr(D)_2_AF274302	msr(D)	msr(D)	Macrolide, Streptogramin B	97.473	100	107897	109360	Italy	illumina	Streptococcus suis BM407 	Streptococcus agalactiae	Streptococcus suis	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	g	Genes: 107	-	DS1_ita_i_NODE_11_length_116172_cov_19.819983	116172	NA	112	-7.1	no	0	0	1	0	3	3	0	0	-	-	-	-	-	dirty surface
2506	DS1_ita_i_NODE_113_length_46316_cov_6.889172	DS1_ita_i	46316	blaEBR-1_1_AF416700	blaEBR-1	blaEBR-1	Beta-lactam	81.883	990.112.994.350.283	43875	44575	Italy	illumina	Empedobacter stercoris 	Empedobacter stercoris	Empedobacter stercoris	"k_Bacteria;n_FCB group;n_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Weeksellaceae;g_Empedobacter"	"k_Bacteria;n_FCB group;n_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Weeksellaceae;g_Empedobacter"	g	Genes: 44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty surface
2507	DS1_ita_i_NODE_127036_length_884_cov_3.306393	DS1_ita_i	884	ant(6)-Ia_3_KF864551	ant(6)-Ia	ant(6)-Ia	Aminoglycoside	100	892.733.564.013.841	111	884	Italy	illumina	Eubacteriales 	Bacteria	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty surface
2508	DS1_ita_i_NODE_12977_length_4244_cov_5.497493	DS1_ita_i	4244	tet(C)_3_AF055345	tet(C)	tet(C)	Tetracycline	99.832	100	148	1338	Italy	illumina	Pseudomonas pharmacofabricae 	Chlamydia suis	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 7	-	DS1_ita_i_NODE_12977_length_4244_cov_5.497493	4244	NA	6	-1.1	no	0	1	0	0	0	1	0	0	-	-	-	-	-	dirty surface
2509	DS1_ita_i_NODE_131688_length_864_cov_2.846724	DS1_ita_i	864	blaOXA-515_1_KU866383	blaOXA-515	blaOXA-48 like	Beta-lactam	98.987	989.974.937.343.358	75	864	Italy	illumina	Pseudomonas luteola 	Klebsiella pneumoniae	Gammaproteobacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	f	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty surface
2510	DS1_ita_i_NODE_134194_length_853_cov_6.199248	DS1_ita_i	853	erm(F)_3_M17808	erm(F)	erm(F)	Macrolide, Lincosamide, Streptogramin B	99.875	100	1	801	Italy	illumina	Bacteroidales 	Bacteria	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty surface
